 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_4                      cyc=80 op=BK_BACKWARD_BRANCH pc=0xbdb73750 branch=1 jal=0 -> taken=1 valid=1 tgt=0x9a82d490
[PASS] seq=crv_seq_4                      cyc=81 op=BK_BACKWARD_BRANCH pc=0x831f0158 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4cab02c4
[PASS] seq=crv_seq_4                      cyc=82 op=BK_FORWARD_BRANCH  pc=0x042a6878 branch=1 jal=0 -> taken=0 valid=0 tgt=0x341fb68e
[PASS] seq=crv_seq_4                      cyc=83 op=BK_BACKWARD_BRANCH pc=0xdee1d320 branch=1 jal=0 -> taken=1 valid=1 tgt=0xc6426d74
[PASS] seq=crv_seq_4                      cyc=84 op=BK_FORWARD_BRANCH  pc=0xa6b42288 branch=1 jal=0 -> taken=0 valid=0 tgt=0x0bf14594
[PASS] seq=crv_seq_4                      cyc=85 op=BK_FORWARD_BRANCH  pc=0xd4d7b3fc branch=1 jal=0 -> taken=0 valid=0 tgt=0x1f669c0a
[PASS] seq=crv_seq_4                      cyc=86 op=BK_WRAPAROUND      pc=0xd87a68f4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x4736631a
[PASS] seq=crv_seq_4                      cyc=87 op=BK_BACKWARD_BRANCH pc=0x1a9f0184 branch=1 jal=0 -> taken=1 valid=1 tgt=0xabe9a5ca
[PASS] seq=crv_seq_4                      cyc=88 op=BK_BACKWARD_BRANCH pc=0xd56eec80 branch=1 jal=0 -> taken=1 valid=1 tgt=0x856b17f2
[PASS] seq=crv_seq_4                      cyc=89 op=BK_RANDOM          pc=0x457347c4 branch=1 jal=1 -> taken=0 valid=1 tgt=0x40c41a1a
[PASS] seq=crv_seq_4                      cyc=90 op=BK_IDLE            pc=0xc68743f8 branch=0 jal=0 -> taken=0 valid=0 tgt=0xc19bca24
[PASS] seq=crv_seq_4                      cyc=91 op=BK_BACKWARD_BRANCH pc=0xaf2933b4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x5dcf7a3e
[PASS] seq=crv_seq_4                      cyc=92 op=BK_IDLE            pc=0x030a3c88 branch=0 jal=0 -> taken=0 valid=0 tgt=0xbab2159c
[PASS] seq=crv_seq_4                      cyc=93 op=BK_RANDOM          pc=0x9791e764 branch=1 jal=0 -> taken=0 valid=0 tgt=0xb09ac8ea
[PASS] seq=crv_seq_4                      cyc=94 op=BK_JAL             pc=0xdcb6ac80 branch=0 jal=1 -> taken=0 valid=1 tgt=0x9f22923e
[PASS] seq=crv_seq_4                      cyc=95 op=BK_WRAPAROUND      pc=0x506920f8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4ed898d6
[PASS] seq=crv_seq_4                      cyc=96 op=BK_RANDOM          pc=0x5017566c branch=0 jal=1 -> taken=0 valid=1 tgt=0x82973464
[PASS] seq=crv_seq_4                      cyc=97 op=BK_JAL             pc=0x93160d18 branch=0 jal=1 -> taken=0 valid=1 tgt=0x520adb24
[PASS] seq=crv_seq_4                      cyc=98 op=BK_FORWARD_BRANCH  pc=0xf2d85744 branch=1 jal=0 -> taken=0 valid=0 tgt=0x49bcb5ee
[PASS] seq=crv_seq_4                      cyc=99 op=BK_FORWARD_BRANCH  pc=0x4a613e34 branch=1 jal=0 -> taken=0 valid=0 tgt=0x8886afc6
[PASS] seq=crv_seq_4                      cyc=100 op=BK_RANDOM          pc=0x2d1f75f4 branch=0 jal=0 -> taken=0 valid=0 tgt=0xe18ce2f6
[PASS] seq=crv_seq_4                      cyc=101 op=BK_IDLE            pc=0x01a6f218 branch=0 jal=0 -> taken=0 valid=0 tgt=0xf8fff024
[PASS] seq=crv_seq_4                      cyc=102 op=BK_FORWARD_BRANCH  pc=0xae7e2880 branch=1 jal=0 -> taken=0 valid=0 tgt=0x05579078
[PASS] seq=crv_seq_4                      cyc=103 op=BK_FORWARD_BRANCH  pc=0xee17c2c4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x3a1c79ac
[PASS] seq=crv_seq_4                      cyc=104 op=BK_JAL             pc=0xe614ca78 branch=0 jal=1 -> taken=0 valid=1 tgt=0x4ef85c6c
[PASS] seq=crv_seq_4                      cyc=105 op=BK_BACKWARD_BRANCH pc=0x05f77f78 branch=1 jal=0 -> taken=1 valid=1 tgt=0xe46c8a70
[PASS] seq=crv_seq_4                      cyc=106 op=BK_BACKWARD_BRANCH pc=0x0d84aca0 branch=1 jal=0 -> taken=1 valid=1 tgt=0xc02c40ac
[PASS] seq=crv_seq_4                      cyc=107 op=BK_IDLE            pc=0xcf349e58 branch=0 jal=0 -> taken=0 valid=0 tgt=0xd6e1ad1e
[PASS] seq=crv_seq_4                      cyc=108 op=BK_IDLE            pc=0x71317b54 branch=0 jal=0 -> taken=0 valid=0 tgt=0xa5cdb4f4
[PASS] seq=crv_seq_4                      cyc=109 op=BK_WRAPAROUND      pc=0xc944f628 branch=1 jal=1 -> taken=1 valid=1 tgt=0xab7806ac
[PASS] seq=crv_seq_4                      cyc=110 op=BK_RANDOM          pc=0xf8664cfc branch=1 jal=0 -> taken=1 valid=1 tgt=0xc68e013c
[PASS] seq=crv_seq_4                      cyc=111 op=BK_BACKWARD_BRANCH pc=0x1c0b4f8c branch=1 jal=0 -> taken=1 valid=1 tgt=0xd8f201d6
[PASS] seq=crv_seq_4                      cyc=112 op=BK_FORWARD_BRANCH  pc=0xd68904a0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf19fa2ea
[PASS] seq=crv_seq_4                      cyc=113 op=BK_IDLE            pc=0xb11b7dfc branch=0 jal=0 -> taken=0 valid=0 tgt=0x21772950
[PASS] seq=crv_seq_4                      cyc=114 op=BK_FORWARD_BRANCH  pc=0x8bbe1010 branch=1 jal=0 -> taken=0 valid=0 tgt=0xbb01868e
[PASS] seq=crv_seq_4                      cyc=115 op=BK_FORWARD_BRANCH  pc=0xfabe8f18 branch=1 jal=0 -> taken=0 valid=0 tgt=0x62b2110c
[PASS] seq=crv_seq_4                      cyc=116 op=BK_FORWARD_BRANCH  pc=0x3663d180 branch=1 jal=0 -> taken=0 valid=0 tgt=0x7de434a8
[PASS] seq=crv_seq_4                      cyc=117 op=BK_RANDOM          pc=0x62065730 branch=1 jal=1 -> taken=1 valid=1 tgt=0x0d0635a8
[PASS] seq=crv_seq_4                      cyc=118 op=BK_FORWARD_BRANCH  pc=0xc25fa078 branch=1 jal=0 -> taken=0 valid=0 tgt=0x20209fe2
[PASS] seq=crv_seq_4                      cyc=119 op=BK_BACKWARD_BRANCH pc=0xcf85fa20 branch=1 jal=0 -> taken=1 valid=1 tgt=0x6938c8f6
[PASS] seq=crv_seq_4                      cyc=120 op=BK_IDLE            pc=0x2d708a44 branch=0 jal=0 -> taken=0 valid=0 tgt=0x162bc3a6
[PASS] seq=crv_seq_4                      cyc=121 op=BK_WRAPAROUND      pc=0x96009c08 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd6a8345e
[PASS] seq=crv_seq_4                      cyc=122 op=BK_FORWARD_BRANCH  pc=0x356825b0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa8e22680
[PASS] seq=crv_seq_4                      cyc=123 op=BK_JAL_AND_BRANCH  pc=0xf452a4b4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x038ad0cc
[PASS] seq=crv_seq_4                      cyc=124 op=BK_BACKWARD_BRANCH pc=0x7d4eed04 branch=1 jal=0 -> taken=1 valid=1 tgt=0x684f42a8
[PASS] seq=crv_seq_4                      cyc=125 op=BK_BACKWARD_BRANCH pc=0x3bc1eee4 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf677a484
[PASS] seq=crv_seq_4                      cyc=126 op=BK_WRAPAROUND      pc=0x661aa068 branch=0 jal=0 -> taken=0 valid=0 tgt=0x74110aba
[PASS] seq=crv_seq_4                      cyc=127 op=BK_RANDOM          pc=0x5e6b217c branch=0 jal=1 -> taken=0 valid=1 tgt=0x81a283c6
[PASS] seq=crv_seq_4                      cyc=128 op=BK_RANDOM          pc=0x472ed2dc branch=1 jal=1 -> taken=1 valid=1 tgt=0x522d457e
[PASS] seq=crv_seq_4                      cyc=129 op=BK_FORWARD_BRANCH  pc=0x46bd78d4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x862fe948
[PASS] seq=crv_seq_4                      cyc=130 op=BK_IDLE            pc=0x0bf2cb88 branch=0 jal=0 -> taken=0 valid=0 tgt=0x31e191e0
[PASS] seq=crv_seq_4                      cyc=131 op=BK_BACKWARD_BRANCH pc=0xbb1fab0c branch=1 jal=0 -> taken=1 valid=1 tgt=0x8a108286
[PASS] seq=crv_seq_4                      cyc=132 op=BK_RANDOM          pc=0x8cb94ea8 branch=0 jal=1 -> taken=0 valid=1 tgt=0xe48cc5bc
[PASS] seq=crv_seq_4                      cyc=133 op=BK_FORWARD_BRANCH  pc=0x8674e520 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf953d522
[PASS] seq=crv_seq_4                      cyc=134 op=BK_RANDOM          pc=0x99e5c4ac branch=0 jal=1 -> taken=0 valid=1 tgt=0x18a41ff6
[PASS] seq=crv_seq_4                      cyc=135 op=BK_BACKWARD_BRANCH pc=0x2b4429d4 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf4717d68
[PASS] seq=crv_seq_4                      cyc=136 op=BK_JAL             pc=0x73cee774 branch=0 jal=1 -> taken=0 valid=1 tgt=0xfc31a9ee
[PASS] seq=crv_seq_4                      cyc=137 op=BK_IDLE            pc=0xf84c6ea0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x9a6d073a
[PASS] seq=crv_seq_4                      cyc=138 op=BK_BACKWARD_BRANCH pc=0x13110328 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf43cce6e
[PASS] seq=crv_seq_4                      cyc=139 op=BK_RANDOM          pc=0x8afe5c74 branch=1 jal=0 -> taken=1 valid=1 tgt=0x16c379fc
[PASS] seq=crv_seq_4                      cyc=140 op=BK_RANDOM          pc=0x610171b4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2c2e2282
[PASS] seq=crv_seq_4                      cyc=141 op=BK_BACKWARD_BRANCH pc=0x614d35b4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x07c5cbdc
[PASS] seq=crv_seq_4                      cyc=142 op=BK_JAL_AND_BRANCH  pc=0x76669108 branch=1 jal=1 -> taken=1 valid=1 tgt=0x8cd2428e
[PASS] seq=crv_seq_4                      cyc=143 op=BK_JAL             pc=0xcb32c490 branch=0 jal=1 -> taken=0 valid=1 tgt=0x4f5eb4b6
[PASS] seq=crv_seq_4                      cyc=144 op=BK_RANDOM          pc=0x388a4b58 branch=1 jal=0 -> taken=0 valid=0 tgt=0x7788ea72
[PASS] seq=crv_seq_4                      cyc=145 op=BK_WRAPAROUND      pc=0xe6d78a2c branch=1 jal=1 -> taken=0 valid=1 tgt=0xcdcb5030
[PASS] seq=crv_seq_4                      cyc=146 op=BK_RANDOM          pc=0x704bb330 branch=1 jal=1 -> taken=0 valid=1 tgt=0x1a03b4f8
[PASS] seq=crv_seq_4                      cyc=147 op=BK_FORWARD_BRANCH  pc=0x7a1d9790 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd01d104a
[PASS] seq=crv_seq_4                      cyc=148 op=BK_FORWARD_BRANCH  pc=0x1fde128c branch=1 jal=0 -> taken=0 valid=0 tgt=0x839ef69a
[PASS] seq=crv_seq_4                      cyc=149 op=BK_JAL_AND_BRANCH  pc=0x39eb9d30 branch=1 jal=1 -> taken=1 valid=1 tgt=0x0068cde4
[PASS] seq=crv_seq_4                      cyc=150 op=BK_JAL             pc=0x0b6791ac branch=0 jal=1 -> taken=0 valid=1 tgt=0x87c915c4
[PASS] seq=crv_seq_4                      cyc=151 op=BK_WRAPAROUND      pc=0xec5d338c branch=1 jal=1 -> taken=1 valid=1 tgt=0xa857170e
[PASS] seq=crv_seq_4                      cyc=152 op=BK_FORWARD_BRANCH  pc=0x76a23808 branch=1 jal=0 -> taken=0 valid=0 tgt=0xbb379114
[PASS] seq=crv_seq_4                      cyc=153 op=BK_JAL_AND_BRANCH  pc=0xf5657920 branch=1 jal=1 -> taken=1 valid=1 tgt=0x19798ce2
[PASS] seq=crv_seq_4                      cyc=154 op=BK_BACKWARD_BRANCH pc=0x88a6262c branch=1 jal=0 -> taken=1 valid=1 tgt=0x18035cfa
[PASS] seq=crv_seq_4                      cyc=155 op=BK_BACKWARD_BRANCH pc=0xd8df8c6c branch=1 jal=0 -> taken=1 valid=1 tgt=0xb28262d4
[PASS] seq=crv_seq_4                      cyc=156 op=BK_RANDOM          pc=0xd4048738 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd98d7a9c
[PASS] seq=crv_seq_4                      cyc=157 op=BK_RANDOM          pc=0xf47c8f30 branch=0 jal=0 -> taken=0 valid=0 tgt=0xeca15cb4
[PASS] seq=crv_seq_4                      cyc=158 op=BK_JAL_AND_BRANCH  pc=0x5c53e88c branch=1 jal=1 -> taken=1 valid=1 tgt=0xa06d9bd6
[PASS] seq=crv_seq_4                      cyc=159 op=BK_FORWARD_BRANCH  pc=0x2c02f6e8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x46b4dc06
[PASS] seq=crv_seq_4                      cyc=160 op=BK_JAL             pc=0xe6a8694c branch=0 jal=1 -> taken=0 valid=1 tgt=0xe1fa7e92
[PASS] seq=crv_seq_4                      cyc=161 op=BK_JAL             pc=0x7bf11d3c branch=0 jal=1 -> taken=0 valid=1 tgt=0x3cfeae32
[PASS] seq=crv_seq_4                      cyc=162 op=BK_BACKWARD_BRANCH pc=0x1b9a2fd8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x00429914
[PASS] seq=crv_seq_4                      cyc=163 op=BK_WRAPAROUND      pc=0x1722ee60 branch=1 jal=0 -> taken=1 valid=1 tgt=0xbb0c9626
[PASS] seq=crv_seq_4                      cyc=164 op=BK_FORWARD_BRANCH  pc=0x06fd1384 branch=1 jal=0 -> taken=0 valid=0 tgt=0x69107734
[PASS] seq=crv_seq_4                      cyc=165 op=BK_RANDOM          pc=0x3303de38 branch=1 jal=1 -> taken=1 valid=1 tgt=0x848b2388
[PASS] seq=crv_seq_4                      cyc=166 op=BK_BACKWARD_BRANCH pc=0x31734dac branch=1 jal=0 -> taken=1 valid=1 tgt=0x19324378
[PASS] seq=crv_seq_4                      cyc=167 op=BK_WRAPAROUND      pc=0x17aeca3c branch=0 jal=0 -> taken=0 valid=0 tgt=0x58b30a72
[PASS] seq=crv_seq_4                      cyc=168 op=BK_JAL             pc=0x3256a98c branch=0 jal=1 -> taken=0 valid=1 tgt=0x2d0bdf9e
[PASS] seq=crv_seq_4                      cyc=169 op=BK_BACKWARD_BRANCH pc=0x6e5b15c4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x250ea8b8
[PASS] seq=crv_seq_4                      cyc=170 op=BK_RANDOM          pc=0x35f97500 branch=1 jal=1 -> taken=0 valid=1 tgt=0x0f573b2a
[PASS] seq=crv_seq_4                      cyc=171 op=BK_RANDOM          pc=0xf0189660 branch=0 jal=1 -> taken=0 valid=1 tgt=0x47672f0c
[PASS] seq=crv_seq_4                      cyc=172 op=BK_FORWARD_BRANCH  pc=0x2290d528 branch=1 jal=0 -> taken=0 valid=0 tgt=0x4a5b13c0
[PASS] seq=crv_seq_4                      cyc=173 op=BK_BACKWARD_BRANCH pc=0xa9bc48b8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3b49d03a
[PASS] seq=crv_seq_4                      cyc=174 op=BK_RANDOM          pc=0xea132888 branch=0 jal=0 -> taken=0 valid=0 tgt=0xc5c9737a
[PASS] seq=crv_seq_4                      cyc=175 op=BK_FORWARD_BRANCH  pc=0xf4faf32c branch=1 jal=0 -> taken=0 valid=0 tgt=0x62f89446
[PASS] seq=crv_seq_4                      cyc=176 op=BK_BACKWARD_BRANCH pc=0x0211909c branch=1 jal=0 -> taken=1 valid=1 tgt=0x01fda832
[PASS] seq=crv_seq_4                      cyc=177 op=BK_BACKWARD_BRANCH pc=0x03aafb48 branch=1 jal=0 -> taken=1 valid=1 tgt=0x89462710
[PASS] seq=crv_seq_4                      cyc=178 op=BK_FORWARD_BRANCH  pc=0xc32232b0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x25194aea
[PASS] seq=crv_seq_4                      cyc=179 op=BK_JAL             pc=0xec0ea628 branch=0 jal=1 -> taken=0 valid=1 tgt=0xc47f89ac
[PASS] seq=crv_seq_4                      cyc=180 op=BK_FORWARD_BRANCH  pc=0xbdbf9090 branch=1 jal=0 -> taken=0 valid=0 tgt=0xe2f0db40
[PASS] seq=crv_seq_4                      cyc=181 op=BK_BACKWARD_BRANCH pc=0x332ee6c8 branch=1 jal=0 -> taken=1 valid=1 tgt=0xd22e1d9a
[PASS] seq=crv_seq_4                      cyc=182 op=BK_RANDOM          pc=0xdd2f4014 branch=1 jal=0 -> taken=1 valid=1 tgt=0xd7969128
[PASS] seq=crv_seq_4                      cyc=183 op=BK_IDLE            pc=0xaa6e47d4 branch=0 jal=0 -> taken=0 valid=0 tgt=0xbe71d2ea
[PASS] seq=crv_seq_4                      cyc=184 op=BK_FORWARD_BRANCH  pc=0x9e032ecc branch=1 jal=0 -> taken=0 valid=0 tgt=0xba142118
[PASS] seq=crv_seq_4                      cyc=185 op=BK_BACKWARD_BRANCH pc=0x67321a54 branch=1 jal=0 -> taken=1 valid=1 tgt=0x527d476c
[PASS] seq=crv_seq_4                      cyc=186 op=BK_RANDOM          pc=0x70517e98 branch=0 jal=0 -> taken=0 valid=0 tgt=0x041d1040
[PASS] seq=crv_seq_4                      cyc=187 op=BK_JAL             pc=0x4c7dbd68 branch=0 jal=1 -> taken=0 valid=1 tgt=0xd3323018
[PASS] seq=crv_seq_4                      cyc=188 op=BK_WRAPAROUND      pc=0xab18cc34 branch=0 jal=1 -> taken=0 valid=1 tgt=0x07f85a0c
[PASS] seq=crv_seq_4                      cyc=189 op=BK_BACKWARD_BRANCH pc=0x52ec45dc branch=1 jal=0 -> taken=1 valid=1 tgt=0xd60b004e
[PASS] seq=crv_seq_4                      cyc=190 op=BK_RANDOM          pc=0x37137a38 branch=1 jal=0 -> taken=1 valid=1 tgt=0xefc0d230
[PASS] seq=crv_seq_4                      cyc=191 op=BK_FORWARD_BRANCH  pc=0x254346f8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x46c13806
[PASS] seq=crv_seq_4                      cyc=192 op=BK_FORWARD_BRANCH  pc=0x3c9ca9c8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x47d711a0
[PASS] seq=crv_seq_4                      cyc=193 op=BK_RANDOM          pc=0xebebd078 branch=0 jal=1 -> taken=0 valid=1 tgt=0xd93ce9a8
[PASS] seq=crv_seq_4                      cyc=194 op=BK_RANDOM          pc=0xe77778e8 branch=1 jal=0 -> taken=0 valid=0 tgt=0xffc23382
[PASS] seq=crv_seq_4                      cyc=195 op=BK_JAL             pc=0xfbc7a774 branch=0 jal=1 -> taken=0 valid=1 tgt=0xfe93fcfc
[PASS] seq=crv_seq_4                      cyc=196 op=BK_JAL_AND_BRANCH  pc=0x14f16bd4 branch=1 jal=1 -> taken=1 valid=1 tgt=0xf27f84e6
[PASS] seq=crv_seq_4                      cyc=197 op=BK_JAL             pc=0xd7e5542c branch=0 jal=1 -> taken=0 valid=1 tgt=0x600f9420
[PASS] seq=crv_seq_4                      cyc=198 op=BK_BACKWARD_BRANCH pc=0x8dca269c branch=1 jal=0 -> taken=1 valid=1 tgt=0x152dcd86
[PASS] seq=crv_seq_4                      cyc=199 op=BK_FORWARD_BRANCH  pc=0xf526e588 branch=1 jal=0 -> taken=0 valid=0 tgt=0x02ce1b22
[PASS] seq=crv_seq_5                      cyc=0 op=BK_IDLE            pc=0xf569db60 branch=0 jal=0 -> taken=0 valid=0 tgt=0x85d3a4ee
[PASS] seq=crv_seq_5                      cyc=1 op=BK_FORWARD_BRANCH  pc=0x1a78bd68 branch=1 jal=0 -> taken=0 valid=0 tgt=0x49db81c0
[PASS] seq=crv_seq_5                      cyc=2 op=BK_BACKWARD_BRANCH pc=0xf0f6bb08 branch=1 jal=0 -> taken=1 valid=1 tgt=0xae53f3fa
[PASS] seq=crv_seq_5                      cyc=3 op=BK_FORWARD_BRANCH  pc=0x47ba7bd8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x845bd322
[PASS] seq=crv_seq_5                      cyc=4 op=BK_WRAPAROUND      pc=0xecda85e8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x6cd2af44
[PASS] seq=crv_seq_5                      cyc=5 op=BK_FORWARD_BRANCH  pc=0xa9024178 branch=1 jal=0 -> taken=0 valid=0 tgt=0xffe5e240
[PASS] seq=crv_seq_5                      cyc=6 op=BK_JAL             pc=0x8493a63c branch=0 jal=1 -> taken=0 valid=1 tgt=0xec063caa
[PASS] seq=crv_seq_5                      cyc=7 op=BK_JAL             pc=0xab877034 branch=0 jal=1 -> taken=0 valid=1 tgt=0x8b7c9d82
[PASS] seq=crv_seq_5                      cyc=8 op=BK_IDLE            pc=0x22d20450 branch=0 jal=0 -> taken=0 valid=0 tgt=0xbc5df28c
[PASS] seq=crv_seq_5                      cyc=9 op=BK_BACKWARD_BRANCH pc=0xd7c9a07c branch=1 jal=0 -> taken=1 valid=1 tgt=0xaf1d5634
[PASS] seq=crv_seq_5                      cyc=10 op=BK_IDLE            pc=0x7c27c544 branch=0 jal=0 -> taken=0 valid=0 tgt=0x351a1b6a
[PASS] seq=crv_seq_5                      cyc=11 op=BK_RANDOM          pc=0x1d142f74 branch=0 jal=0 -> taken=0 valid=0 tgt=0x501e8fc4
[PASS] seq=crv_seq_5                      cyc=12 op=BK_IDLE            pc=0x49bd68b4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x35772500
[PASS] seq=crv_seq_5                      cyc=13 op=BK_BACKWARD_BRANCH pc=0x6141ddf8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x550b86ae
[PASS] seq=crv_seq_5                      cyc=14 op=BK_FORWARD_BRANCH  pc=0xe57a1954 branch=1 jal=0 -> taken=0 valid=0 tgt=0xfa9e3dce
[PASS] seq=crv_seq_5                      cyc=15 op=BK_FORWARD_BRANCH  pc=0x48e9cb1c branch=1 jal=0 -> taken=0 valid=0 tgt=0xa8799b2a
[PASS] seq=crv_seq_5                      cyc=16 op=BK_IDLE            pc=0x43ec0884 branch=0 jal=0 -> taken=0 valid=0 tgt=0xb559b6ea
[PASS] seq=crv_seq_5                      cyc=17 op=BK_IDLE            pc=0x5a1e0a5c branch=0 jal=0 -> taken=0 valid=0 tgt=0x4fa7a4c2
[PASS] seq=crv_seq_5                      cyc=18 op=BK_FORWARD_BRANCH  pc=0xba87cf10 branch=1 jal=0 -> taken=0 valid=0 tgt=0xe1c238e4
[PASS] seq=crv_seq_5                      cyc=19 op=BK_JAL             pc=0xd09ce26c branch=0 jal=1 -> taken=0 valid=1 tgt=0xaa767980
[PASS] seq=crv_seq_5                      cyc=20 op=BK_FORWARD_BRANCH  pc=0x3b14bb98 branch=1 jal=0 -> taken=0 valid=0 tgt=0x8f98e44c
[PASS] seq=crv_seq_5                      cyc=21 op=BK_FORWARD_BRANCH  pc=0x63d56b9c branch=1 jal=0 -> taken=0 valid=0 tgt=0x662b88e8
[PASS] seq=crv_seq_5                      cyc=22 op=BK_RANDOM          pc=0x4b99aab0 branch=0 jal=0 -> taken=0 valid=0 tgt=0xf5e23224
[PASS] seq=crv_seq_5                      cyc=23 op=BK_FORWARD_BRANCH  pc=0xd20f1aa4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x432cc6f6
[PASS] seq=crv_seq_5                      cyc=24 op=BK_BACKWARD_BRANCH pc=0x935d17ec branch=1 jal=0 -> taken=1 valid=1 tgt=0x1fa56840
[PASS] seq=crv_seq_5                      cyc=25 op=BK_IDLE            pc=0xfa7cf178 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7cef5602
[PASS] seq=crv_seq_5                      cyc=26 op=BK_RANDOM          pc=0x6d344198 branch=1 jal=0 -> taken=0 valid=0 tgt=0xe07cbee0
[PASS] seq=crv_seq_5                      cyc=27 op=BK_JAL_AND_BRANCH  pc=0x761bfe04 branch=1 jal=1 -> taken=1 valid=1 tgt=0x2ca8c11c
[PASS] seq=crv_seq_5                      cyc=28 op=BK_RANDOM          pc=0x37876ad0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x99874eba
[PASS] seq=crv_seq_5                      cyc=29 op=BK_RANDOM          pc=0x3d409aa0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x5504f4da
[PASS] seq=crv_seq_5                      cyc=30 op=BK_BACKWARD_BRANCH pc=0x3f869590 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3cb5e64a
[PASS] seq=crv_seq_5                      cyc=31 op=BK_IDLE            pc=0xcc519630 branch=0 jal=0 -> taken=0 valid=0 tgt=0xe875eeba
[PASS] seq=crv_seq_5                      cyc=32 op=BK_RANDOM          pc=0xe38b6be4 branch=0 jal=1 -> taken=0 valid=1 tgt=0x7ba592ae
[PASS] seq=crv_seq_5                      cyc=33 op=BK_RANDOM          pc=0xbc718644 branch=0 jal=1 -> taken=0 valid=1 tgt=0xae9c1238
[PASS] seq=crv_seq_5                      cyc=34 op=BK_RANDOM          pc=0x1fccc7d0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x92e8a99a
[PASS] seq=crv_seq_5                      cyc=35 op=BK_IDLE            pc=0x0ff7c4b4 branch=0 jal=0 -> taken=0 valid=0 tgt=0xdb5b976e
[PASS] seq=crv_seq_5                      cyc=36 op=BK_IDLE            pc=0x2d94f640 branch=0 jal=0 -> taken=0 valid=0 tgt=0x67a8aa98
[PASS] seq=crv_seq_5                      cyc=37 op=BK_BACKWARD_BRANCH pc=0xcc083be8 branch=1 jal=0 -> taken=1 valid=1 tgt=0xb00546ee
[PASS] seq=crv_seq_5                      cyc=38 op=BK_RANDOM          pc=0xc3dc8dd0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2375cd42
[PASS] seq=crv_seq_5                      cyc=39 op=BK_FORWARD_BRANCH  pc=0x6920f5ac branch=1 jal=0 -> taken=0 valid=0 tgt=0x8824b5cc
[PASS] seq=crv_seq_5                      cyc=40 op=BK_JAL_AND_BRANCH  pc=0x909e4e88 branch=1 jal=1 -> taken=1 valid=1 tgt=0x4f6a07e6
[PASS] seq=crv_seq_5                      cyc=41 op=BK_BACKWARD_BRANCH pc=0xd44df00c branch=1 jal=0 -> taken=1 valid=1 tgt=0xc4a263ba
[PASS] seq=crv_seq_5                      cyc=42 op=BK_WRAPAROUND      pc=0x8bb082f8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x50dc5518
[PASS] seq=crv_seq_5                      cyc=43 op=BK_BACKWARD_BRANCH pc=0x09e0e820 branch=1 jal=0 -> taken=1 valid=1 tgt=0xa25659d8
[PASS] seq=crv_seq_5                      cyc=44 op=BK_JAL_AND_BRANCH  pc=0x702ee00c branch=1 jal=1 -> taken=1 valid=1 tgt=0xd4994dde
[PASS] seq=crv_seq_5                      cyc=45 op=BK_RANDOM          pc=0x23b9cba0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x8fe04176
[PASS] seq=crv_seq_5                      cyc=46 op=BK_JAL_AND_BRANCH  pc=0x207d15c0 branch=1 jal=1 -> taken=0 valid=1 tgt=0x58dd57d6
[PASS] seq=crv_seq_5                      cyc=47 op=BK_FORWARD_BRANCH  pc=0x1bea34c0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x4a522384
